x,y
568.4836995091024,-345.51594155933225
566.5806294173709,-346.36809121592876
564.3793430763787,-346.41113207215614
562.1806367788267,-346.1899691608143
559.9908563555653,-345.8988328338839
557.8070380909497,-345.5609568161199
555.6203031118138,-345.2429055721352
553.4317088810933,-344.93749157523064
551.2259709539408,-344.8563261759125
549.3202744990388,-345.6097321098524
550.2762932429877,-347.57573148966424
551.6349821747244,-349.3184581157088
552.9844951622822,-351.06484247522303
553.4888377313139,-353.0291084302953
551.5927479308741,-353.7006126889971
549.4015723856392,-353.50622242087366
547.2194743872795,-353.1612927153857
545.0514624559556,-352.73357004602485
542.8737444378528,-352.3610379248419
540.6869244198726,-352.1380725000261
539.1584351304045,-353.1010088069348
540.1610291730638,-355.0001487276172
541.5473135589596,-356.7184324870458
542.9462083327614,-358.4289333650515
544.2961773918929,-360.1745264532801
545.0940381776151,-362.1374980655268
543.4015500868295,-362.9926385493646
541.2231708789005,-362.7064660790409
539.0629085518253,-362.2441975554511
536.9163760420137,-361.7192017454014
534.741002078863,-361.3330591801375
532.7844205509625,-361.7523068530437
533.4493291941593,-363.7972512340658
534.6602510712722,-365.6438960305757
535.9695727011588,-367.4240362738597
537.2099688284817,-369.2525403487307
538.1950239477486,-371.21182959533826
537.3842877168571,-372.72101766337653
535.2000942262259,-372.41401817672033
533.0918358791498,-371.7518481394699
530.9986213317441,-371.0444734190133
528.9111703295985,-370.32035558761515
526.7791318282591,-369.7392925574243
524.9290762711912,-370.16733025128207
525.4330251330645,-372.251334849583
526.4454251720892,-374.21392085727666
527.4731677278703,-376.1681964213285
528.1573851608064,-378.223416461668
526.7546803824891,-379.20698532010397
524.6649116900087,-378.5342802676909
522.6376437047388,-377.66266838384007
520.6489653470222,-376.6991431865579
518.6743109974979,-375.70733144519966
516.7034846264959,-374.70779863852886
514.6798619781948,-373.8203421456828
512.5655676138214,-373.25459196341654
511.8020851108377,-374.7569934081425
512.4688996404944,-376.8618035798032
513.0499378212196,-378.98474309573385
511.8602975189187,-380.1064749468294
509.80111440004436,-379.33324073903594
507.8782755185381,-378.24424438825446
506.001921749788,-377.0790448990774
504.15374160020275,-375.8676603396055
502.3108361728257,-374.6482926113286
500.47163789534005,-373.4233141983181
498.59286339373597,-372.26144967998727
496.66234340224077,-371.2016389681506
494.88033226045553,-371.452088058787
495.24865387826287,-373.5918926336975
495.70574289058527,-375.7411740945749
494.4257365429298,-376.6687636917823
492.4727819717062,-375.64133341657737
490.68153082813103,-374.34725391481226
488.91881999451965,-373.01561901484234
487.19230059229443,-371.63636081929377
485.4632008130354,-370.2603458518207
483.73121990392576,-368.88795212306513
481.9278232606688,-367.6136925267388
479.93311644540233,-366.81459421300565
480.0341837356237,-368.8216613399078
480.72505729259467,-370.92061287066514
481.3688400002697,-373.0298220947153
480.9254756605242,-374.8595018153717
478.99493334961875,-373.8016718361534
477.2569598340166,-372.43687497386446
475.57759660103596,-371.00101823309535
473.89154774416846,-369.57299134799223
472.16056304974387,-368.2041635308524
470.6843614782379,-368.4368030407087
471.23445232049573,-370.5562480305001
471.9974593569059,-372.6289761586962
472.788993425526,-374.6921392846991
473.56713220176164,-376.7604048530357
474.24366159794494,-378.8620254223048
474.6057392543567,-381.01299654659186
473.1311399781781,-381.45808796442503
471.2884608484344,-380.24067918838495
469.4122997988971,-379.0901965345356
468.5557897823854,-380.3567314232035
469.0280779737877,-382.5115068497309
469.69967228517004,-384.61678200922114
470.3977922452997,-386.7132139687493
471.1238684239744,-388.80032580068575
471.8396047169916,-390.8909325119677
472.528646301871,-392.99056202941955
473.2012273407949,-395.0949867818181
473.74760782036026,-397.23617588785186
474.1158773744994,-399.4045064094181
473.59401008420764,-401.3908960598955
471.48351269009225,-401.0200260977309
470.09782747857076,-402.0688646657567
470.20624578511126,-404.2554933141628
470.57500174975536,-406.4342848963793
471.09948355901247,-408.580943054542
471.6239653682696,-410.7276012127046
472.1673018898047,-412.86953947422955
472.71604483553847,-415.01012434658463
473.2510714515424,-417.1540352490879
473.7437524804856,-419.308214401333
474.23643350942893,-421.462393553578
474.5832286442822,-423.6440134511188
474.89177931928236,-425.8305795629034
474.74210255360896,-428.0353061405238
473.0212436575839,-428.9532761750913
470.8954691304294,-428.91488277253666
470.0056651174757,-430.7582309656683
469.987009121971,-432.9551393849599
470.120248914511,-435.16037457085054
470.3937287423251,-437.3531881060209
470.6672085701392,-439.54600164119137
470.953227786002,-441.73721037974866
471.24079182962384,-443.9282214105433
471.48432097259666,-446.1240704954956
471.6793210351661,-448.3252514039731
471.7857221486906,-450.52865484519697
471.70133254144406,-452.7368443321833
470.93814701639315,-454.7769316061457
468.8806596428407,-454.5327640798249
466.95776084357476,-453.444005617313
464.8640445453798,-452.9508396426939
463.90117106369587,-454.9007709030146
463.58676245875773,-457.0880911002854
